"","id","age","IDN","Naples","Rome","Kenya","Philippines","Thailand","Sweden","US_AA","US_H","Colombia","Jordan","male","max_parental_ed","JDM","IDM","MatWarmth","PatWarmth","CE_2","CE_3"
"412",412,15.8505158437679,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",15.0375854145464,0.449803702057346,0.348085007033553,3.6412080373571,3.97186749678134,2.35206248028422,1.78724574793196
"413",413,16.1966253961653,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",16.6602148305745,0.469062449157581,0.418960632814504,2.92186789564316,1.944879966947,2.16542545004358,3.03594798375775
"414",414,15.4998076224423,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",13.3933965372852,0.928106477637869,0.31757403980687,2.90822552669866,3.26583152780551,1.88958443860841,1.8474437954396
"415",415,15.2385184907943,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",12.1684218777772,1.10053657972516,0.201492450609658,3.68098595825983,2.79852341514971,1.97403559054713,1.27080577812261
"416",416,13.236452241078,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",2.782342911958,0.797032004149704,0.289464975459581,3.88627323107544,4.24318123241563,-0.438860486560344,0.272390294396675
"417",417,15.5265389654054,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",13.5187183122014,0.387651272328433,0.444709014967342,3.91694669569978,2.41346059498429,2.02089286669383,1.84827050706044
"418",418,15.9963956573313,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",15.7214985716755,0.875003312621024,0.488722924301937,3.95311278962503,4.0351302845671,2.72958495589461,1.53814516271355
"419",419,16.0907881590996,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",16.1640291200549,0.92045552941617,0.0884966609068094,4.44277005751177,3.61621501138753,2.16942246973619,2.34766199855515
"420",420,15.1113600405207,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",11.5722781409712,0.88884134566224,0.495352455138935,3.06373398858214,2.56925644197077,1.1015999928639,2.18617354148889
"421",421,17.2079936129781,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",21.4017072501534,1.95590371703623,0.0559765226862646,4.1896961735152,3.41004185606642,3.16580876427006,3.13977948577055
"422",422,15.8672091288267,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",15.1158468066374,0.883577843594123,0.158572401755975,4.49975650623121,4.37791992744954,2.04378564903473,1.96746599080624
"423",423,15.7234316408961,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",14.4417897641119,0.956976857842274,0.461742959377633,2.99935601374453,1.84758232933011,2.49315137206813,1.78882839552363
"424",424,16.7524955679627,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",19.2662431415625,0.961550874866288,0.255791343120687,4.41287737674861,5.2080145913964,2.64983839843973,2.698955670761
"425",425,14.9648173332553,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",10.8852572082459,0.484218919554431,0.647495070426801,3.53628507452298,2.61287881162037,1.91976383247731,0.97684115578595
"426",426,15.2055959157156,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",12.014074393277,1.18657123628619,0.383918396161944,3.26946157533438,2.26581230897444,2.37032649961136,0.890713702713833
"427",427,17.7629123270847,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",24.0032749410095,0.695371396792848,0.402017733892505,3.57553110966638,4.244846653817,3.89098924155606,3.3370534013111
"428",428,15.6199940101244,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",13.9568538781999,1.78987579180676,-0.194239216954944,2.43619379161684,3.30901396952504,2.13422455622471,1.70948928613629
"429",429,17.0769444424247,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",20.787323054129,1.01339107465304,0.20197630268641,2.89365275324736,3.47631810085414,2.46739275739869,3.92191520389833
"430",430,14.3182210328668,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",7.85388702490986,0.918955900445045,0.375640260336925,3.47745707803934,1.99472534234046,1.4264711711497,0.458649526233632
"431",431,15.4389159117655,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",13.1079242633994,0.789879599321208,0.344190588002584,2.80568935572456,3.18828559777123,1.89909070964733,1.76634686201125
"432",432,15.9498246654659,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",15.5031646343111,1.81067275390862,-0.108240962789725,3.79067286864928,3.23194046515139,1.97421434527157,2.36068259221185
"433",433,15.8794346135948,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",15.1731622753164,1.17815541840583,0.179164001874866,3.00170686243604,2.68144053348303,1.93853126602733,2.52328369173198
"434",434,14.7069386389593,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",9.67627134745938,0.700363028250447,0.448932604886148,2.8281325886278,2.74887402062952,1.34934805681316,1.1925123324074
"435",435,15.6272948286136,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",13.9910815461728,0.587752451124662,0.36784294063634,4.08074421224307,3.84009062374632,2.26229104292983,1.46408622359641
"436",436,14.6424762535054,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",9.37405905039856,0.687182992338339,0.515469856461879,4.14364157058604,4.07949531331645,1.13395553732501,0.9735486996735
"437",437,16.2500075860694,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",16.9104809992784,0.712886863955624,0.334536733605358,3.38666754674573,3.33715707527,1.87359910263493,3.153983220448
"438",438,16.5841280306949,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",18.4769031283133,1.49993220147224,0.0488323255378982,3.36179478686188,3.68605662917561,2.68355229349887,2.66656948617537
"439",439,13.6119610485543,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",4.54280179778799,0.776656472457914,0.379652662667686,3.70416937916915,3.69931414446007,1.0388275708106,-0.64651894638419
"440",440,16.7196527291455,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",19.1122694762836,0.874185235032036,0.214015003693673,4.10333767746372,3.02298709033309,2.41355576856266,3.32528224207383
"441",441,14.495542041866,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",8.68520266843625,1.34110038890248,0.146325799743309,3.90033908208195,4.01754574095609,0.78117280897336,1.07385199732875
"442",442,16.0183828035464,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",15.8245786224169,1.50152152121947,0.13520309263101,3.19323811222756,3.2594549084697,2.4216637198831,2.06237154455624
"443",443,16.2025925690521,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",16.6881901065804,0.805847148897459,0.466067103121718,3.6382131218292,3.90322842797991,2.52851386107948,2.19284891352186
"444",444,15.4304989343649,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",13.068463823693,0.687159967411297,0.309796749107633,3.19655824080397,2.49537614627174,2.00254868358507,1.72094943772292
"445",445,15.0306876667399,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",11.1940702416203,1.00770089010307,0.562906640956206,2.57823986857617,1.35608235494369,1.60623997324929,1.71190903080861
"446",446,15.7584582770754,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",14.606001499429,1.15881944304031,0.210495323922376,4.34975414320949,3.59690169269149,2.25403740498921,1.66005391422498
"447",447,16.0040591932416,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",15.7574267300079,1.1000106177337,0.183520016478352,3.23318735085435,2.4241118547708,2.32881739523551,2.3233775646138
"448",448,16.4032059323139,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",17.628704871984,1.63678230533531,0.118224376000309,3.08055910927712,2.72061246840875,3.12619522584686,2.02221409237988
"449",449,13.767001388456,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",5.26966129777278,0.870180925421309,0.322261990561131,3.56897463818687,2.9413518820001,0.363299413494604,0.537450996891677
"450",450,14.140531417283,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",7.02084328147151,0.743364834452929,0.294022162016147,3.32261006279659,3.56209669208984,0.347183112598829,1.14369138590768
"451",451,16.894501302387,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",19.9319938564023,1.1620267239125,0.401126006179961,2.68699183262356,2.43010545545209,3.07487802536821,3.09790385867065
"452",452,16.5498727047062,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",18.3163074463396,1.36600701747623,0.16999630688954,4.89077334919674,4.46604537067339,2.26882668512215,2.81861806828737
"453",453,16.0008894761191,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",15.7425664749013,1.14607866211681,-0.0641870331031709,3.6408091262069,3.78001995163696,2.74396450133029,1.54820116465101
"454",454,16.2522302095857,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",16.9209010939376,1.03562105042892,0.28641315876058,3.95528058309276,4.4650134184428,2.4821339337133,2.17512844973995
"455",455,16.4336230760416,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",17.7713064032686,1.14021845040814,0.309181395507396,2.94314614636028,2.36167627794964,2.60777807234805,2.80429771643105
"456",456,13.2204913269778,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",2.70751501845948,0.245876056248622,0.70497410647169,3.57747950467908,3.04303349712001,0.384115085517396,-0.392686106683153
"457",457,16.6070288327817,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",18.5842665768494,1.16739792970434,0.218569725758082,3.83303557643777,3.72132618433354,2.2557249491224,3.18742122781593
"458",458,15.174481138287,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",11.8682022184726,0.450326851775063,0.493461690233147,2.26603856321689,0.883039353988226,2.27868964386438,1.35104841739343
"459",459,15.8170939139068,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",14.8808968569574,0.64507175352253,0.49035683141629,3.94885240737931,3.11093132573173,2.1272463806587,2.09535186673577
"460",460,15.3449482948065,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",12.6673856582801,0.787721101470717,0.311663027566998,3.51911287742248,3.63513641704846,1.73563898084086,1.63998253494384
"461",461,16.3930245287627,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",17.5809724566715,1.18878575485778,0.066592521852277,3.76356409692474,2.88586104814939,2.65145227874037,2.49360781541931
"462",462,15.2970717408379,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",12.4429309898969,1.13332709562635,0.127818523724142,4.30733539249584,4.17302589683233,1.72105261634324,1.36042484409674
"463",463,16.0756163817676,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",16.0929008543895,1.25292641419346,0.0391790158538693,3.50727391834676,2.79313119943082,2.27764174462156,2.39636390468857
"464",464,15.2591648891822,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",12.2652162399299,1.37647257361892,0.168364690043913,3.72535404442158,3.0481332381239,2.09679296804413,1.09154037992733
"465",465,14.6286770862268,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",9.30936584968266,1.1668885016294,0.1873712855667,3.28982603157033,2.67358791582837,1.70737376480049,0.552366079582886
"466",466,16.6965894383754,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",19.0041442489535,0.988063032530791,0.138424745824874,4.1837846858314,3.9504751240562,3.13253572777832,2.27437646612632
"467",467,16.2753282101243,"US-H",0,0,0,0,1,0,0,0,0,0,"male",17.0291890474647,0.645360833359286,0.378706534074742,4.31582872228568,3.90488659689448,2.54046785596381,2.25091128357505
"468",468,17.1583874907625,"US-H",0,0,0,0,0,1,0,0,0,0,"male",21.1691440268487,1.05845353585719,0.176205597713784,3.92660347802747,3.9363085878705,2.83652096166634,3.45508028537117
"469",469,15.6685082314562,"US-H",0,0,0,0,0,0,1,0,0,0,"male",14.1842980561589,1.62221488020193,-0.0366390027680619,4.14608903367117,3.5146768731053,1.39188440611304,2.4714836858292
"470",470,16.6202524657537,"US-H",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",18.6462615599366,0.860880102431245,0.285369285211295,2.93926446807579,2.52245780222638,2.88193316740674,2.81555162907204
"471",471,17.3839263105091,"US-H",0,0,0,0,0,0,0,1,0,0,"male",22.2265142174203,0.292605626378456,0.561196294374183,2.84426475463847,2.54636535837455,3.54987622906406,3.4695429980692
"472",472,15.357229060695,"US-H",0,0,0,0,0,0,0,0,1,0,"male",12.724960295686,1.28311784584951,0.253401095017137,3.90803715470009,3.04556552778696,1.86983050160131,1.5221503164439
"473",473,14.4219899007458,"US-H",0,0,0,0,0,0,0,0,0,1,"male",8.34037581530054,1.11530186862394,0.18106747845392,3.97754155759159,3.04841401821236,0.938801201547634,0.944309869702874
"474",474,15.39506229271,"US-H",1,0,0,0,0,0,0,0,0,0,"male",12.9023299023485,0.644839154488807,0.44240106449974,2.92701900361527,3.89676017063216,2.42330251726216,0.970094768044627
"475",475,15.4177909664931,"US-H",0,1,0,0,0,0,0,0,0,0,"male",13.0088863796615,0.927157189616035,0.100151658194186,3.30457804259979,3.24908136820672,1.77508031912979,1.78624668102651
"476",476,15.7462090930494,"US-H",0,0,1,0,0,0,0,0,0,0,"male",14.5485749239842,1.48238977357348,0.0855473962719559,3.29998730058542,3.19735114759554,2.365627425198,1.64482187508196
"477",477,17.1476498696327,"US-H",0,0,0,1,0,0,0,0,0,0,"male",21.1188039545142,1.54165278919506,-0.0323772385608177,3.37335624959774,3.22147198896873,3.24470986897562,3.08748531404825
"478",478,15.3171227845302,"US-H",0,0,0,0,1,0,0,0,0,0,"male",12.5369342125525,0.881377962404267,0.534394513899088,3.65052008879838,3.84015616750718,1.88287731426595,1.37701953023188
"479",479,15.9449581809128,"US-H",0,0,0,0,0,1,0,0,0,0,"male",15.4803496009387,1.07320095521471,0.273984711993146,3.86149327721532,3.87497822702117,2.51702147827923,1.69829770895474
"480",480,15.4055397097238,"US-H",0,0,0,0,0,0,1,0,0,0,"male",12.9514500867898,0.372418199502908,0.641193969328172,3.27284522168118,2.27673334045472,2.02230749382708,1.73165815673406
"481",481,15.6283647362555,"US-H",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",13.9960974828904,0.702683015866546,0.214430698737053,3.92965887130924,3.53503088993796,2.14144617080822,1.65332502349139
"482",482,15.8920237818286,"US-H",0,0,0,0,0,0,0,1,0,0,"male",15.2321827633614,1.76332621865779,-0.0737522158210405,3.22302357883323,3.04834337730826,1.87928650398384,2.46118844446583
"483",483,16.8027367970412,"US-H",0,0,0,0,0,0,0,0,1,0,"male",19.5017838703157,1.62936681600186,-0.0712948563067979,3.52355316877662,3.38669308421944,2.96779893750837,2.74303667334605
"484",484,15.7189439029867,"US-H",0,0,0,0,0,0,0,0,0,1,"male",14.4207503692362,1.01713471388559,0.191429798108686,4.1355517899492,3.79329230463491,1.88064586690928,2.01909478659125
"485",485,16.2501324033879,"US-H",1,0,0,0,0,0,0,0,0,0,"male",16.911066167331,0.608382439844323,0.471039648279208,3.01205540281116,3.11916815722164,3.12953464730728,1.79957856285254
"486",486,16.3094163067456,"US-H",0,1,0,0,0,0,0,0,0,0,"male",17.1890007253887,0.493755317800558,0.438748124920148,3.47294725666344,3.31280925854089,2.09229488570724,3.02888249845405
"487",487,16.4314663972284,"US-H",0,0,1,0,0,0,0,0,0,0,"male",17.7611954703022,1.68214596004566,-0.246880096986042,2.96929849619183,2.22019955216305,2.75802285409957,2.56853533630109
"488",488,15.0941936921384,"US-H",0,0,0,1,0,0,0,0,0,0,"male",11.4917989353037,0.864556540306885,0.224543163244063,3.19756553246579,3.20654674919406,1.94390966146726,1.05014531734389
"489",489,17.0709393303468,"US-H",0,0,0,0,1,0,0,0,0,0,"male",20.7591699117596,0.81289481605242,0.219599250144917,3.63296475936205,3.76795772786637,3.16064538939944,3.00987555570962
"490",490,15.267900848114,"US-H",0,0,0,0,0,1,0,0,0,0,"male",12.3061721275722,1.38585657370896,0.186247157830923,3.21923826021155,3.02527946321547,1.43534205690012,1.9221481635694
"491",491,15.5150058174505,"US-H",0,0,0,0,0,0,1,0,0,0,"male",13.4646486541945,0.574201912937041,0.389096967512967,3.99152377700087,4.10839804956586,2.40624039441645,1.06472151238873
"492",492,16.8708371404073,"US-H",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",19.8210516270767,1.48379811853444,-0.0189450200212827,4.07058548027396,3.86994467145053,2.39724531241421,3.39986615954807
"493",493,16.7720873477187,"US-H",0,0,0,0,0,0,0,1,0,0,"male",19.3580932448729,1.57662619361707,0.0548878303337412,3.26038405522618,3.00087135479515,3.1254611942927,2.61142934498476
"494",494,14.6311872985747,"US-H",0,0,0,0,0,0,0,0,1,0,"male",9.32113421714869,0.93904702098929,0.273668845963804,3.84179099375067,3.19238482904687,0.728049358129963,1.56668036130366
"495",495,14.8259822416251,"US-H",0,0,0,0,0,0,0,0,0,1,"male",10.2343710882425,1.45439383708407,-0.198583664230661,3.68738530878603,2.94225828465497,1.29850519899995,1.23888742148091
"496",496,14.3904450046852,"US-H",1,0,0,0,0,0,0,0,0,0,"male",8.19248716004972,1.19037486532209,0.288226801528877,3.48526992538496,3.09738577114744,1.10359030189264,0.73766044844882
"497",497,15.7732987789726,"US-H",0,1,0,0,0,0,0,0,0,0,"male",14.6755766809295,0.692647722130542,0.287864942526943,3.8397655333438,3.69831772575506,2.82841498147638,1.10436267598179
"498",498,15.7580270993908,"US-H",0,0,1,0,0,0,0,0,0,0,"male",14.6039800539367,1.45432263529326,0.143123404592922,4.63532120477852,4.43968060555172,2.41124429874185,1.27435808184028
"499",499,15.9369749892448,"US-H",0,0,0,1,0,0,0,0,0,0,"male",15.4429228337648,0.683799505235289,0.340176608274094,3.46534934356972,3.02041000638077,2.35653772061611,2.09425453837706
"500",500,16.1058376273683,"US-H",0,0,0,0,1,0,0,0,0,0,"male",16.2345839768601,0.933325852687122,0.414209842321201,3.81008099446995,2.42746739824664,2.1605502047678,2.66828001503758
"501",501,15.0695002243055,"US-H",0,0,0,0,0,1,0,0,0,0,"male",11.3760311184031,1.28802391615692,0.01733099142018,4.12940077202887,3.91174014998987,2.1779465668949,0.474023751033335
"502",502,14.7176586651934,"US-H",0,0,0,0,0,0,1,0,0,0,"male",9.72652893147441,0.595221460699443,0.616155778418121,2.35074376607013,2.42844222326902,0.899538588379426,1.85026586561786
"503",503,16.5320529803553,"US-H",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",18.2327650860753,1.098023852431,0.202415541328214,3.69503216312061,2.9133984339997,2.29958119675755,3.16247056916682
"504",504,16.2844530497405,"US-H",0,0,0,0,0,0,0,1,0,0,"male",17.0719680839726,1.27200426840539,-0.0503184512454973,3.29253819880509,2.10066151510224,3.10870800027464,1.94232225810992
"505",505,14.2547684494788,"US-H",0,0,0,0,0,0,0,0,1,0,"male",7.55640887784617,0.537041516214672,0.488773104585607,3.94202988187954,3.72662481117092,0.62815043964936,0.963071728673695
"506",506,15.5245575891373,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",13.5094292319245,1.47834147961717,0.0325757516371862,3.08992814912599,3.20491986068203,2.38042390790807,1.25247572166475
"507",507,14.8054388551647,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",10.1380596661951,1.51705200660901,-0.161922020142179,2.82817544950951,3.48568369687627,1.41909051265074,1.05047121691535
"508",508,13.7504655386533,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",5.19213799301833,0.722848306510716,0.143175263200691,1.99181816929559,3.1020517464901,0.22104458397598,0.801996494769994
"509",509,15.744807877807,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",14.5420057523021,1.02038042355488,-0.0787172322523269,3.36222442806488,3.88445043704944,1.80418913911034,2.19733239354938
"510",510,15.5388678850858,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",13.5765187040213,0.718466470075914,0.410444226554371,3.31712609603558,3.37308388375182,2.31777910618859,1.3894177492367
"511",511,15.5225623977733,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",13.5000753837699,1.1801308391163,0.269745330212541,3.49192096511726,4.91656601975742,2.03879410236073,1.34867458739388
"512",512,15.8041049825375,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",14.8200022009832,0.822428126737758,0.223561423977029,4.00040948753364,3.72160164740997,2.5090817115429,1.4913046757201
"513",513,16.4024537176281,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",17.6251783421096,1.11446507680075,0.131548228584341,3.49344605802613,3.24001698895557,2.59313869178934,2.55327237884637
"514",514,15.7946265590261,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",14.7755654938751,0.661590458373241,0.211734663762911,3.82440113868118,3.76875042908723,2.73993735131764,1.23188163519059
"515",515,15.0564406130996,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",11.3148051015024,1.26115946395377,0.0919732105721945,3.9602207457108,2.80029292702512,2.51217061346557,0.28079009570701
"516",516,14.9501502717747,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",10.8164951494114,1.37914623077553,0.0694967166396714,4.10311274781987,3.15512688644627,0.836047633734144,1.93550946862548
"517",517,15.491641091849,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",13.3551102412966,1.20993137348854,-0.0191955423113854,2.35468445638232,3.30467417994889,1.17161245289113,2.66242345904968
"518",518,15.8883952539479,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",15.2151715134974,1.64539937305266,-0.0639367135078578,3.00289374578923,2.33253243872918,2.51523047452828,1.87875313197096
"519",519,14.6763670432736,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",9.53294571512441,0.74565111081766,0.281128145042116,3.92822740030045,3.64365840260026,0.881502794477999,1.40179589752384
"520",520,15.4444906357795,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",13.1340596621736,1.38926550018216,0.0066659457215929,3.82206057626472,3.23117917184811,1.84945583016298,1.65278721937662
"521",521,16.4786059996308,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",17.9821951653069,0.384498720588265,0.540976132955244,2.93486160682116,2.46347662709903,2.33918817199619,3.25848180457634
"522",522,15.5127644780714,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",13.4541408159028,0.96606733531837,0.307845642224472,4.21055640185125,4.93199551200177,1.60710258033294,1.77714929767587
"523",523,14.9828182405002,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",10.9696489894276,1.33697763808687,0.13829911304891,3.52692733635385,3.35817755910238,1.39581839216744,1.37787077564818
"524",524,15.3622012387539,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",12.7482708409285,0.536328940692165,0.701783942707678,2.7088970655827,1.72657429155432,2.65878300946432,1.06055990563058
"525",525,16.6109543937351,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",18.6026703759739,0.860431251194356,0.162046864775238,2.19102838794189,2.11094676831133,2.67159779691122,3.17848146488372
"526",526,16.1039394771703,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",16.2256850767115,0.710237957984226,0.565006866592094,3.53733003865198,3.20224835517251,2.61025831021884,2.06921161773223
"527",527,16.7205348684733,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",19.1164051183436,1.00959762479252,0.280307086200654,4.19886868056657,3.82590084234115,3.44364288049446,1.98450362684639
"528",528,15.7349098757313,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",14.4956019786511,0.956157143630716,0.306622502838824,3.43219769617992,3.14002982077579,2.23394662190452,1.8339324216604
"529",529,15.9784270366484,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",15.6372581562247,0.816396642694142,0.164328223872809,4.11706406167643,3.57179633106948,2.33209955373937,2.01495553881117
"530",530,15.1085056927114,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",11.5588963990144,0.0847348176384776,0.675277153373584,2.9131235527501,2.25410816715562,1.32201859984503,2.08000376451574
"531",531,16.1536228606994,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",16.4586105161967,1.15469563483841,0.0325271972389181,4.17647609187154,3.64552450087408,2.86051257993585,1.65950943700313
"532",532,15.1553124791141,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",11.7783357873833,0.970582687888512,0.293347461195355,2.77177890816716,3.22485994379968,1.92523902582444,1.21237824343958
"533",533,14.3343321767832,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",7.92941922523092,1.01373241452651,0.0639714459841863,3.86871625167968,2.1763683764078,0.360555113819679,1.61867078211045
"534",534,15.7249376831843,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",14.4488503855302,0.828546886936979,0.260504778183409,3.64271808072791,3.94513107060724,1.58319503814708,2.41533916992902
"535",535,17.3573743935228,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",22.1020336266493,1.38000836343942,0.00153601645627788,3.24992768108711,2.82764602908577,3.14500937129564,3.66974188611171
"536",536,16.3292210769366,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",17.2818493696026,1.32473185655947,-0.0190096231607982,2.97586289885841,4.37151288851058,2.02802828826551,2.90243538228245
"537",537,16.6563975441717,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",18.8157167716738,0.179116523870767,0.793704728904175,3.57156235374397,2.92015796801018,2.90472852082582,2.81374519960687
"538",538,15.9322524393377,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",15.4207825942222,1.25888588763943,0.127662823699644,2.76704244949215,2.61746279642046,2.62585099682933,1.84902591223671
"539",539,15.063515653872,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",11.3479742792887,0.31547776298014,0.52434071795039,3.86030258369316,3.98949634152196,1.30429663938841,1.59966036211884
"540",540,15.428387712111,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",13.0585659999857,0.763949607538073,0.465046805315867,2.87713845805384,2.56398577081468,1.57437051782707,2.23132343761765
"541",541,15.3646232000829,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",12.7596254703218,0.585983222429299,0.444279044132409,3.47685835922876,3.78244478338377,0.901584048311986,2.63972581337482
"542",542,15.1891075977557,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",11.9367739271174,0.508045574368617,0.541267203158563,2.77328374701367,3.36343412639782,2.49719563110309,0.645803144142122
"543",543,16.2423422209689,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",16.8745442653441,1.40491108649549,0.0274272579065365,2.96298278303,3.41134118809608,2.5165361963692,2.34830704876054
"544",544,14.5347675748759,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",8.86909965504162,1.20800753158609,0.384203349231196,3.41649666884018,3.48967438741052,0.849018696608361,1.22889255163234
"545",545,16.3879967866373,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",17.5574014161948,1.02522025327542,0.185181539436162,2.7470389697055,3.56217542808047,2.79424460732987,2.32484036122625
"546",546,16.3860089326309,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",17.548081967011,0.291326050422957,0.606606406977041,4.11607016531441,4.28787889502552,3.22258150805589,1.65999424874306
"547",547,14.5336371215563,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",8.86379986832057,0.896082317794625,0.187056540892373,3.16606830081267,3.38748484310319,0.844799667769214,1.29130755401316
"548",548,16.1842638141147,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",16.6022613111612,1.14378509458693,0.416361070985264,2.69948192273393,3.00166898036124,2.92133682903773,1.92159946494643
"549",549,17.7923435338054,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",24.1412542063704,1.61717059794142,-0.0824732981508124,4.38470425619451,5.10650243696949,3.56540998545626,3.42486839791568
"550",550,15.1096204972164,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",11.5641228210258,0.666981417636704,0.417346340119479,3.86703841615303,4.42995198956463,1.18389976286365,1.70511764233164
"551",551,16.3687240087844,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",17.467046856328,1.46970855928279,-0.0955314775669547,3.9551613273794,4.15361452687486,2.11233512149245,2.79941873869115
